الرقم_الضريبي,السنة,القطاع,القسم_كود,المجموع_كود,الفرع_كود,المبيعات_جنيه,المبيعات_بعد_التضخم,الإيرادات_جنيه,الموظفون,رأس_المال_المدفوع_جنيه,ضريبة_القيمة_المضافة_المتوقعة,ضريبة_القيمة_المضافة_المصرح_بها,عدد الفروع,فئة_SME,سنة_البداية,اسم_الشركة,عمر_المنشأة,نمو_المبيعات,النمو_الحقيقي_للمبيعات,نمو_الموظفين,العائد_على_رأس_المال,score,نسبة_التضخم
897917143,2024,التشييد والبناء,F4,F42,F4220,126930621.0,93530779.60356642,120973038.0,46,8099026.0,17770287.0,17452918.0,1,medium,2005,الجيزة كيماويات ذ.م.م,20,0.0179647973407452,-0.01037409444580939,0.0,14.93673905973385,6.33,0.3571
897917143,2025,التشييد والبناء,F4,F42,F4220,121243826.0,97816721.258572,116447042.0,47,8099026.0,16974136.0,14462500.0,1,medium,2005,الجيزة كيماويات ذ.م.م,21,-0.0448023885426354,0.04582386325840204,0.0217391304347827,14.377906923622668,6.05,0.2395
898069615,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4771,72553854.0,72553854.0,66760305.0,52,4024884.0,10157540.0,8047365.0,1,medium,2014,الإسكندرية كيماويات ذ.م.م,8,,,,16.586889212210835,5.04,0.0
898069615,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4771,74895823.0,69827075.58340093,74958852.0,53,4024884.0,10485415.0,9836717.0,1,medium,2014,الإسكندرية كيماويات ذ.م.م,9,0.0322790433710109,-0.0375828197437873,0.0192307692307691,18.623854004239625,5.64,0.07259
898069615,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4771,72955980.0,55298168.75360034,67716051.0,57,4024884.0,10213837.0,11214552.0,1,medium,2014,الإسكندرية كيماويات ذ.م.م,10,-0.0259005498878088,-0.208069816878517,0.0754716981132075,16.82434847811763,4.84,0.31932
898069615,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4771,66685979.0,49138588.90280746,73952161.0,57,4024884.0,10373374.0,11376381.0,1,medium,2014,الإسكندرية كيماويات ذ.م.م,11,-0.0859422490109789,-0.11138849603210121,0.0,18.37373723068789,5.03,0.3571
898069615,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4771,77144036.0,62238028.237192415,76123270.0,63,4024884.0,10800165.0,8639316.0,1,medium,2014,الإسكندرية كيماويات ذ.م.م,12,0.1568254250267511,0.26658151214506165,0.1052631578947369,18.913158739481684,6.05,0.2395
898195259,2023,الأنشطة العقارية,L6,L68,L6810,42026581.0,42026581.0,38708537.0,10,2972459.0,5883721.0,4883312.0,1,small,2023,النيل خدمات ذ.م.م,1,,,,13.022395599064613,3.12,0.0
898195259,2024,الأنشطة العقارية,L6,L68,L6810,45477512.0,33510803.920123793,41394466.0,11,2972459.0,6366852.0,6281742.0,1,small,2023,النيل خدمات ذ.م.م,2,0.0821130560204266,-0.20262835751202812,0.1,13.926000661405254,4.01,0.3571
898195259,2025,الأنشطة العقارية,L6,L68,L6810,44429120.0,35844388.86647842,40760609.0,11,2972459.0,6220077.0,4357013.0,1,small,2023,النيل خدمات ذ.م.م,3,-0.0230529761610529,0.06963679391031463,0.0,13.712757350059327,2.91,0.2395
898423167,2023,الزراعة والحراجة وصيد الأسماك,A0,A01,A0145,639897191.0,639897191.0,100708224.0,42,14459188.0,14954459.0,11768742.0,1,medium,2023,الجيزة منسوجات ش.ذ.م.م,1,,,,6.964998587749188,4.46,0.0
898423167,2024,الزراعة والحراجة وصيد الأسماك,A0,A01,A0145,89323449.0,65819356.716527894,104045559.0,39,14459188.0,15567807.0,13326435.0,1,medium,2023,الجيزة منسوجات ش.ذ.م.م,2,-0.8604096872805307,-0.8971407319140304,-0.0714285714285714,7.19580926674444,3.38,0.3571
898423167,2025,الزراعة والحراجة وصيد الأسماك,A0,A01,A0145,97547241.0,78698863.251311,120685998.0,38,14459188.0,15510768.0,14193299.0,1,medium,2023,الجيزة منسوجات ش.ذ.م.م,3,0.0920675599975993,0.19567961732371253,-0.0256410256410256,8.346664971781264,4.42,0.2395
898734852,2021,الزراعة والحراجة وصيد الأسماك,A0,A01,A0130,136794913.0,136794913.0,149122496.0,79,5964796.0,19151288.0,18900194.0,1,medium,2021,سيناء بلاستيك محدودة,1,,,,25.000435220248946,6.02,0.0
898734852,2022,الزراعة والحراجة وصيد الأسماك,A0,A01,A0130,145048579.0,135232082.15627593,154248944.0,78,5964796.0,20306801.0,17186604.0,1,medium,2021,سيناء بلاستيك محدودة,2,0.0603360594264203,-0.011424626906441082,-0.0126582278481012,25.85988590389345,6.23,0.07259
898734852,2023,الزراعة والحراجة وصيد الأسماك,A0,A01,A0130,141146861.0,106984553.40630022,144026906.0,68,5964796.0,19760561.0,19689629.0,1,medium,2021,سيناء بلاستيك محدودة,3,-0.0268993879629803,-0.2088818592420436,-0.1282051282051282,24.146157890395585,5.43,0.31932
898734852,2024,الزراعة والحراجة وصيد الأسماك,A0,A01,A0130,153348297.0,112997050.32790509,166931298.0,61,5964796.0,21468762.0,15367520.0,1,medium,2021,سيناء بلاستيك محدودة,4,0.0864449688328528,0.056199673038507925,-0.1029411764705882,27.986086699360715,6.12,0.3571
898734852,2025,الزراعة والحراجة وصيد الأسماك,A0,A01,A0130,162860270.0,131391908.02743042,168724269.0,58,5964796.0,22800438.0,18605011.0,1,medium,2021,سيناء بلاستيك محدودة,5,0.0620285532091693,0.16279060069396034,-0.0491803278688525,28.28667887384581,6.08,0.2395
898814176,2021,الصحة البشرية والعمل الاجتماعي,Q8,Q87,Q8710,20105471.0,20105471.0,19749522.0,7,888236.0,2814766.0,2346525.0,1,small,2016,النيل أغذية ش.ذ.م.م,6,,,,22.23454352221707,3.66,0.0
898814176,2022,الصحة البشرية والعمل الاجتماعي,Q8,Q87,Q8710,20421562.0,19039485.730801146,21325168.0,8,888236.0,2859019.0,2029816.0,1,small,2016,النيل أغذية ش.ذ.م.م,7,0.0157216411393694,-0.05301966162338867,0.1428571428571428,24.00844820520673,3.56,0.07259
898814176,2023,الصحة البشرية والعمل الاجتماعي,Q8,Q87,Q8710,22020895.0,16691094.65482218,21082811.0,8,888236.0,3082925.0,3007295.0,1,small,2016,النيل أغذية ش.ذ.م.م,8,0.0783158996358848,-0.12334319892789192,0.0,23.73559617038715,4.02,0.31932
898814176,2024,الصحة البشرية والعمل الاجتماعي,Q8,Q87,Q8710,23979375.0,17669571.144351926,25786548.0,8,888236.0,3357113.0,2526215.0,1,small,2016,النيل أغذية ش.ذ.م.م,9,0.0889373479143331,0.058622667342375756,0.0,29.031189908988157,4.56,0.3571
898814176,2025,الصحة البشرية والعمل الاجتماعي,Q8,Q87,Q8710,25407520.0,20498200.887454618,25263186.0,9,888236.0,3557053.0,3491142.0,1,small,2016,النيل أغذية ش.ذ.م.م,10,0.0595572236557457,0.16008479888923977,0.125,28.441974880549765,4.52,0.2395
898853658,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G46,G4659,28540177.0,28540177.0,29388025.0,12,2359860.0,3995625.0,3151464.0,8,small,2015,حورس أغذية محدودة,7,,,,12.453291720695296,5.23,0.0
898853658,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G46,G4659,29686968.0,27677834.02791374,27230986.0,13,2359860.0,4156176.0,3165342.0,8,small,2015,حورس أغذية محدودة,8,0.0401816358742275,-0.0302150533995027,0.0833333333333332,11.539237920893612,6.06,0.07259
898853658,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G46,G4659,32656100.0,24752220.841039322,29831132.0,14,2359860.0,4571854.0,3491610.0,8,small,2015,حورس أغذية محدودة,9,0.1000146596311215,-0.10570238928103515,0.0769230769230768,12.641060062885089,6.62,0.31932
898853658,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G46,G4659,29779355.0,21943375.580281485,35491259.0,13,2359860.0,4632344.0,4210282.0,8,small,2015,حورس أغذية محدودة,10,-0.0880921175523102,-0.11347851486929028,-0.0714285714285714,15.03956124515861,4.86,0.3571
898853658,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G46,G4659,32310282.0,26067189.995966114,34578898.0,13,2359860.0,4523439.0,4101974.0,8,small,2015,حورس أغذية محدودة,11,0.084989315584572,0.1879298105524989,0.0,14.652944666209011,4.68,0.2395
898890700,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4751,38294952.0,38294952.0,39074960.0,8,1395435.0,5361293.0,4019977.0,1,small,2022,الدلتا بلاستيك ش.م.م,1,,,,28.001992210314345,4.02,0.0
898890700,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4751,26778.0,20296.819573719793,26778.0,8,1395435.0,5354082.0,5250232.0,1,small,2022,الدلتا بلاستيك ش.م.م,2,-0.999300743346016,-0.9994699870736561,0.0,0.0191897150350965,1.67,0.31932
898890700,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4751,36212729.0,26683906.123351265,44067616.0,8,1395435.0,5633091.0,6009556.0,1,small,2022,الدلتا بلاستيك ش.م.م,3,1351.3313540966465,1313.6841073515495,0.0,31.57984141145951,5.08,0.3571
898890700,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4751,41971867.0,33861933.84429205,44337153.0,8,1395435.0,5876061.0,4628474.0,1,small,2022,الدلتا بلاستيك ش.م.م,4,0.1590362880411471,0.26900213513565197,0.0,31.77299766739404,4.54,0.2395
899086415,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4711,79602269.0,79602269.0,72309033.0,80,4145807.0,11144318.0,7898709.0,1,medium,2006,الأهرام لوجستيات ش.ذ.م.م,16,,,,17.44148557807925,5.74,0.0
899086415,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4711,83535622.0,77882156.27593023,89866211.0,74,4145807.0,11694987.0,11949388.0,1,medium,2006,الأهرام لوجستيات ش.ذ.م.م,17,0.0494125739053996,-0.021608840371997062,-0.0749999999999999,21.67640968332583,5.86,0.07259
899086415,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4711,85599797.0,64881754.99499742,92921980.0,77,4145807.0,11983972.0,12453968.0,1,medium,2006,الأهرام لوجستيات ش.ذ.م.م,18,0.0247101170803516,-0.1669240029111858,0.0405405405405405,22.413484274593586,6.33,0.31932
899086415,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4711,81030063.0,59708247.73413897,83817223.0,75,4145807.0,12604676.0,12394329.0,1,medium,2006,الأهرام لوجستيات ش.ذ.م.م,19,-0.053384869592623,-0.0797374741367175,-0.0259740259740259,20.217348033808616,5.94,0.3571
899086415,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4711,92863813.0,74920381.60548608,84569183.0,77,4145807.0,13000934.0,9167916.0,1,medium,2006,الأهرام لوجستيات ش.ذ.م.م,20,0.1460414759889796,0.25477441473549334,0.0266666666666666,20.39872647231287,6.21,0.2395
899240484,2021,الأنشطة المهنية والعلمية والتقنية,M7,M70,M7010,177776372.0,177776372.0,180601475.0,32,4750465.0,24888692.0,26881718.0,1,medium,2017,حورس أغذية ش.ذ.م.م,5,,,,38.0176414308915,5.93,0.0
899240484,2022,الأنشطة المهنية والعلمية والتقنية,M7,M70,M7010,191910668.0,178922671.29098725,205840609.0,30,4750465.0,26867494.0,21165986.0,1,medium,2017,حورس أغذية ش.ذ.م.م,6,0.0795060436940404,0.0064479844992406665,-0.0625,43.33062321267497,6.49,0.07259
899240484,2023,الأنشطة المهنية والعلمية والتقنية,M7,M70,M7010,198752529.0,150647704.1203044,207182674.0,31,4750465.0,27825354.0,21234047.0,1,medium,2017,حورس أغذية ش.ذ.م.م,7,0.0356512802091857,-0.1580289795958748,0.0333333333333334,43.613135556203446,6.49,0.31932
899240484,2024,الأنشطة المهنية والعلمية والتقنية,M7,M70,M7010,215256609.0,158615141.84658462,212473068.0,32,4750465.0,30135925.0,31681666.0,1,medium,2017,حورس أغذية ش.ذ.م.م,8,0.0830383396027127,0.052887880189117054,0.032258064516129,44.72679369282797,7.29,0.3571
899240484,2025,الأنشطة المهنية والعلمية والتقنية,M7,M70,M7010,226461060.0,182703557.88624445,229251331.0,34,4750465.0,31704548.0,28656457.0,1,medium,2017,حورس أغذية ش.ذ.م.م,9,0.0520516004226379,0.1518670648919418,0.0625,48.25871383117232,6.99,0.2395
899256625,2021,الصناعة التحويلية,C2,C24,C2410,22009743.0,22009743.0,23579323.0,10,774245.0,3081364.0,2349367.0,1,small,2014,سيناء أغذية ش.ذ.م.م,8,,,,30.45460157960336,5.18,0.0
899256625,2022,الصناعة التحويلية,C2,C24,C2410,137944112.1918487,128608426.51138711,20954020.0,11,774245.0,3160121.0,2872419.0,1,small,2014,سيناء أغذية ش.ذ.م.م,9,5.267411309248304,4.843249805842218,0.1,27.063810550923804,7.26,0.07259
899256625,2023,الصناعة التحويلية,C2,C24,C2410,20350290.0,15424832.489464268,20180762.0,12,774245.0,2849041.0,2830260.0,1,small,2014,سيناء أغذية ش.ذ.م.م,10,-0.8524743849038123,-0.8800635937482795,0.0909090909090908,26.065085341203368,5.01,0.31932
899256625,2024,الصناعة التحويلية,C2,C24,C2410,22612390.0,16662287.230123056,23584924.0,13,774245.0,3165735.0,3443518.0,1,small,2014,سيناء أغذية ش.ذ.م.م,11,0.1111581210882006,0.08022484143695019,0.0833333333333332,30.461835723834188,6.03,0.3571
899256625,2025,الصناعة التحويلية,C2,C24,C2410,23894534.0,19277558.69302138,26127940.0,12,774245.0,3345235.0,2805937.0,1,small,2014,سيناء أغذية ش.ذ.م.م,12,0.0567009502312669,0.15695753090669817,-0.0769230769230768,33.74634644072613,5.39,0.2395
899286999,2021,أنشطة الخدمات الأخرى,S9,S94,S9411,48974067.0,48974067.0,53857246.0,30,3864402.0,6856369.0,5938254.0,4,medium,2018,النيل لوجستيات ذ.م.م,4,,,,13.93676072002861,5.06,0.0
899286999,2022,أنشطة الخدمات الأخرى,S9,S94,S9411,49564140.0,46209772.60649456,49030826.0,33,3864402.0,6938980.0,4984407.0,4,small,2018,النيل لوجستيات ذ.م.م,5,0.0120486828263619,-0.05644404401834624,0.1,12.687817157738763,5.36,0.07259
899286999,2023,أنشطة الخدمات الأخرى,S9,S94,S9411,48991358.0,37133794.68210896,53096184.0,35,3864402.0,6858790.0,5128422.0,4,medium,2018,النيل لوجستيات ذ.م.م,6,-0.0115563792693669,-0.1964081927360537,0.0606060606060605,13.73981899398665,5.02,0.31932
899286999,2024,أنشطة الخدمات الأخرى,S9,S94,S9411,50607564.0,37290961.60931398,52318188.0,35,3864402.0,7085059.0,6124453.0,4,medium,2018,النيل لوجستيات ذ.م.م,7,0.0329896142091019,0.004232449943521122,0.0,13.53849521866514,5.45,0.3571
899286999,2025,أنشطة الخدمات الأخرى,S9,S94,S9411,48910052.0,39459501.41185962,46765562.0,35,3864402.0,6847407.0,7292858.0,4,small,2018,النيل لوجستيات ذ.م.م,8,-0.0335426538214722,0.05815188745371502,0.0,12.101629695875326,4.46,0.2395
899360918,2021,الصحة البشرية والعمل الاجتماعي,Q8,Q87,Q8720,20091144.0,20091144.0,20471350.0,6,2469091.0,2812760.0,2127124.0,2,small,2005,سيناء تقنية ذ.م.م,17,,,,8.291047191051282,4.07,0.0
899360918,2022,الصحة البشرية والعمل الاجتماعي,Q8,Q87,Q8720,20874052.0,19461352.42730214,21906858.0,7,2469091.0,2922367.0,2339919.0,2,small,2005,سيناء تقنية ذ.م.م,18,0.0389678158695194,-0.031346725338181836,0.1666666666666667,8.872438480396227,4.24,0.07259
899360918,2023,الصحة البشرية والعمل الاجتماعي,Q8,Q87,Q8720,22325308.0,16921829.42728072,23255669.0,6,2469091.0,3125543.0,2683902.0,2,small,2005,سيناء تقنية ذ.م.م,19,0.069524402832761,-0.1304905714804665,-0.1428571428571429,9.4187168476172,3.75,0.31932
899360918,2024,الصحة البشرية والعمل الاجتماعي,Q8,Q87,Q8720,23217376.0,17108080.465698916,21509155.0,7,2469091.0,3250433.0,2401433.0,2,small,2005,سيناء تقنية ذ.م.م,20,0.0399577018153567,0.011006554534696456,0.1666666666666667,8.711365842733217,4.2,0.3571
899360918,2025,الصحة البشرية والعمل الاجتماعي,Q8,Q87,Q8720,25759882.0,20782478.418717224,28102650.0,6,2469091.0,3606383.0,2753992.0,2,small,2005,سيناء تقنية ذ.م.م,21,0.1095087575788065,0.21477558282387932,-0.1428571428571429,11.38177977239397,4.46,0.2395
899462641,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4771,108917112.0,108917112.0,116647817.0,44,3206752.0,15248396.0,13028802.0,8,medium,2016,سيناء بلاستيك ذ.م.م,6,,,,36.37569010637555,6.68,0.0
899462641,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4771,117857155.0,109880900.43725935,123298965.0,47,3206752.0,16500002.0,17545842.0,8,medium,2016,سيناء بلاستيك ذ.م.م,7,0.0820811609474183,0.008848824758219243,0.0681818181818181,38.44979748979653,7.95,0.07259
899462641,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4771,123910560.0,93920019.40393536,125181494.0,50,3206752.0,17347478.0,13856884.0,8,medium,2016,سيناء بلاستيك ذ.م.م,8,0.0513622189505593,-0.14525619074661167,0.0638297872340425,39.03684912334973,7.79,0.31932
899462641,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4771,108357045.0,79844554.564881,109857572.0,51,3206752.0,16855540.0,14801809.0,8,medium,2016,سيناء بلاستيك ذ.م.م,9,-0.1255221104641929,-0.14986650267306678,0.02,34.258206434423364,6.38,0.3571
899462641,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4771,123722396.0,99816374.34449375,124628859.0,53,3206752.0,17321135.0,17983124.0,8,medium,2016,سيناء بلاستيك ذ.م.م,10,0.1418029718326112,0.25013377416219185,0.0392156862745098,38.86451431230105,7.29,0.2395
899480503,2021,الأنشطة المهنية والعلمية والتقنية,M7,M70,M7010,18831329.0,18831329.0,19075103.0,10,1629288.0,2636386.0,2724069.0,2,small,2017,مصر تقنية ش.ذ.م.م,5,,,,11.707631186137748,4.09,0.0
899480503,2022,الأنشطة المهنية والعلمية والتقنية,M7,M70,M7010,18806256.0,17533499.286773138,19014942.0,10,1629288.0,2632876.0,1929538.0,2,small,2017,مصر تقنية ش.ذ.م.م,6,-0.0013314514339375,-0.06891864685848048,0.0,11.670706468101404,3.3,0.07259
899480503,2023,الأنشطة المهنية والعلمية والتقنية,M7,M70,M7010,18939514.0,14355511.930388382,18698147.0,10,1629288.0,2651532.0,2245783.0,2,small,2017,مصر تقنية ش.ذ.م.م,7,0.0070858335651711,-0.18125231617525173,0.0,11.4762687750723,3.47,0.31932
899480503,2024,الأنشطة المهنية والعلمية والتقنية,M7,M70,M7010,20007436.0,14742786.8248471,18157252.0,10,1629288.0,2801041.0,2253706.0,2,small,2017,مصر تقنية ش.ذ.م.م,8,0.0563859241583495,0.026977435311026365,0.0,11.144286338572432,4.5,0.3571
899480503,2025,الأنشطة المهنية والعلمية والتقنية,M7,M70,M7010,19562404.0,15782496.1678096,19848702.0,10,1629288.0,2738737.0,2890366.0,2,small,2017,مصر تقنية ش.ذ.م.م,9,-0.022243329929932,0.07052325691979755,0.0,12.182439200436018,3.22,0.2395
899601261,2023,أنشطة الخدمات الإدارية وخدمات الدعم,N7,N79,N7911,56262034.0,56262034.0,61250481.0,51,4193749.0,7876685.0,6350443.0,1,medium,2023,القاهرة كيماويات ش.م.م,1,,,,14.605185241176809,4.42,0.0
899601261,2024,أنشطة الخدمات الإدارية وخدمات الدعم,N7,N79,N7911,55570754.0,40948164.46835163,52619667.0,51,4193749.0,7779906.0,6655720.0,1,medium,2023,القاهرة كيماويات ش.م.م,2,-0.0122867936129006,-0.27218833808334,0.0,12.547166509011388,3.76,0.3571
899601261,2025,أنشطة الخدمات الإدارية وخدمات الدعم,N7,N79,N7911,57190832.0,46140243.6466317,54158472.0,51,4193749.0,8006716.0,7023401.0,1,medium,2023,القاهرة كيماويات ش.م.م,3,0.0291534284382752,0.1267963838108781,0.0,12.91409476342051,4.4,0.2395
899668243,2021,المعلومات والاتصالات,J5,J58,J5820,1079231.0,1079231.0,1035657.0,10,1988169.0,151092.0,130190.0,1,small,2018,مصر زراعة ش.م.م,4,,,,0.5209099427664349,2.89,0.0
899668243,2022,المعلومات والاتصالات,J5,J58,J5820,1152772.0,1074755.498373097,1137450.0,10,1988169.0,161388.0,135008.0,1,small,2018,مصر زراعة ش.م.م,5,0.0681420381734771,-0.004146935759724246,0.0,0.5721093126389155,2.23,0.07259
899668243,2023,المعلومات والاتصالات,J5,J58,J5820,1393611.0,1056310.0688233331,1294172.0,11,1988169.0,195106.0,169339.0,1,small,2018,مصر زراعة ش.م.م,6,0.2089216254385082,-0.017162442599908068,0.1,0.6509366155492817,4.55,0.31932
899668243,2024,المعلومات والاتصالات,J5,J58,J5820,1601544.0,1180122.3196521995,1712079.0,11,1988169.0,224216.0,203850.0,1,small,2018,مصر زراعة ش.م.م,7,0.1492044767155254,0.11721203317392015,0.0,0.8611335354288292,3.93,0.3571
899883034,2021,التشييد والبناء,F4,F42,F4220,20195029.0,20195029.0,21090298.0,6,451228.0,2827304.0,2205800.0,1,small,2016,حورس لوجستيات ش.م.م,6,,,,46.73978121925058,4.43,0.0
899883034,2022,التشييد والبناء,F4,F42,F4220,22157010.0,20657483.288115684,24095961.0,7,451228.0,3101981.0,2662276.0,1,small,2016,حورس لوجستيات ش.م.م,7,0.097151680247649,0.02289941193526812,0.1666666666666667,53.40085500013297,5.76,0.07259
899883034,2023,التشييد والبناء,F4,F42,F4220,24189177.0,18334579.177151866,21871373.0,7,451228.0,3386485.0,2447488.0,1,small,2016,حورس لوجستيات ش.م.م,8,0.091716662130856,-0.11244855331918346,0.0,48.47077973884599,5.22,0.31932
899883034,2024,التشييد والبناء,F4,F42,F4220,25062237.0,18467494.657726035,24450159.0,7,451228.0,3508713.0,3509629.0,1,small,2016,حورس لوجستيات ش.م.م,9,0.0360930014278699,0.0072494426673181955,0.0,54.185819585664014,4.75,0.3571
899883034,2025,التشييد والبناء,F4,F42,F4220,25118118.0,20264718.0314643,24474036.0,8,451228.0,3516537.0,2907859.0,1,small,2016,حورس لوجستيات ش.م.م,10,0.0022296892332476,0.09731820190273521,0.1428571428571428,54.23873518487328,4.97,0.2395
900002324,2021,التشييد والبناء,F4,F43,F4330,49252684.0,49252684.0,52112867.0,11,939591.0,6895376.0,7519773.0,1,medium,2020,الدلتا تجارة محدودة,2,,,,55.46335267153474,5.36,0.0
900002324,2022,التشييد والبناء,F4,F43,F4330,49401421.0,46058065.98980039,45306081.0,11,939591.0,6916199.0,5119927.0,1,small,2020,الدلتا تجارة محدودة,3,0.0030198760335578,-0.06486180550484533,0.0,48.21893887872489,4.96,0.07259
900002324,2023,التشييد والبناء,F4,F43,F4330,52609485.0,39876212.74596004,56197385.0,11,939591.0,7365328.0,5494680.0,1,medium,2020,الدلتا تجارة محدودة,4,0.0649386988281166,-0.13421868919136404,0.0,59.81047604755686,5.85,0.31932
900002324,2024,التشييد والبناء,F4,F43,F4330,58115258.0,42823121.361727215,63290656.0,11,939591.0,8136136.0,8393018.0,1,medium,2020,الدلتا تجارة محدودة,5,0.10465361901946,0.07390141673034711,0.0,67.35979378261392,6.09,0.3571
900002324,2025,التشييد والبناء,F4,F43,F4330,62249948.0,50221821.70229931,66937241.0,12,939591.0,8714993.0,6408020.0,1,medium,2020,الدلتا تجارة محدودة,6,0.0711463760515354,0.1727734949088653,0.0909090909090908,71.24082819013805,6.48,0.2395
900116758,2021,المعلومات والاتصالات,J6,J61,J6120,75248531.0,75248531.0,71089812.0,57,4684261.0,10534794.0,9336788.0,1,medium,2019,القاهرة لوجستيات محدودة,3,,,,15.17631319006349,4.7,0.0
900116758,2022,المعلومات والاتصالات,J6,J61,J6120,85788731.0,79982780.93213624,90898145.0,65,4684261.0,12010422.0,13134595.0,1,medium,2019,القاهرة لوجستيات محدودة,4,0.1400718374156699,0.0629148485587876,0.1403508771929824,19.405012871827594,6.64,0.07259
900116758,2023,المعلومات والاتصالات,J6,J61,J6120,95879283.0,72673258.19361489,87325817.0,67,4684261.0,13423100.0,14262194.0,1,medium,2019,القاهرة لوجستيات محدودة,5,0.117620949539398,-0.09138870458534487,0.0307692307692306,18.64238926908641,4.46,0.31932
900116758,2024,المعلومات والاتصالات,J6,J61,J6120,104285059.0,76844049.07523395,105021694.0,69,4684261.0,14599908.0,14968516.0,1,medium,2019,القاهرة لوجستيات محدودة,6,0.0876704094668709,0.05739099890784183,0.0298507462686568,22.420120057358037,5.32,0.3571
900116758,2025,المعلومات والاتصالات,J6,J61,J6120,111190089.0,89705598.22509076,103725618.0,70,4684261.0,15566612.0,16267540.0,1,medium,2019,القاهرة لوجستيات محدودة,7,0.0662130324920273,0.1673720906776366,0.0144927536231884,22.143432656720023,4.59,0.2395
900139522,2021,أنشطة الخدمات الإدارية وخدمات الدعم,N7,N77,N7722,65384321.0,65384321.0,69475018.0,46,4028461.0,9153805.0,8019664.0,5,medium,2018,النيل تجارة محدودة,4,,,,17.246044581292956,5.6,0.0
900139522,2022,أنشطة الخدمات الإدارية وخدمات الدعم,N7,N77,N7722,65163037.0,60752978.30485088,67545716.0,45,4028461.0,9122825.0,8440905.0,5,medium,2018,النيل تجارة محدودة,5,-0.0033843587669893,-0.07083261895690751,-0.0217391304347825,16.767126701735478,4.74,0.07259
900139522,2023,أنشطة الخدمات الإدارية وخدمات الدعم,N7,N77,N7722,15734041.66026608,11925872.161618168,69590518.0,46,4028461.0,9667643.0,9966991.0,5,medium,2018,النيل تجارة محدودة,6,-0.7585434567718801,-0.803698970908461,0.0222222222222221,17.27471557996962,4.19,0.31932
900139522,2024,أنشطة الخدمات الإدارية وخدمات الدعم,N7,N77,N7722,70994125.0,52313112.51934272,76342872.0,50,4028461.0,9939178.0,7987918.0,5,medium,2018,النيل تجارة محدودة,7,3.512135313540247,3.3865229989388546,0.0869565217391303,18.950877766968578,6.94,0.3571
900139522,2025,أنشطة الخدمات الإدارية وخدمات الدعم,N7,N77,N7722,70036159.0,56503557.07946753,71078705.0,49,4028461.0,9805062.0,10086355.0,5,medium,2018,النيل تجارة محدودة,8,-0.0134935954207477,0.08010313969705773,-0.02,17.64413382678894,4.63,0.2395
900227593,2021,أنشطة الخدمات الإدارية وخدمات الدعم,N8,N82,N8291,34536802.0,34536802.0,32315134.0,8,2249294.0,4835152.0,3547523.0,9,small,2009,حورس بلاستيك محدودة,13,,,,14.366789757141577,5.06,0.0
