tax_id,name,name_ar,isic_section,sector,isic_class,is_industrial,start_year,close_year,paid_in_capital_egp,sme_tier_init,branches
287455440,Giza Agri LLC,الدلتا لوجستيات ذ.م.م,S,Other service activities,S9491,0,2011,10000,2019024.0,small,1
872667235,Pyramid Plastics Co.,مصر أغذية ذ.م.م,F,Construction,F4312,1,2008,10000,8891983.0,medium,2
187650811,Pyramid Plastics Co.,الدلتا أغذية ش.ذ.م.م,C,Manufacturing,C1709,1,2014,10000,1644640.0,small,1
789921349,Delta Foods Co.,النيل بلاستيك ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4781,0,2008,10000,4926221.0,medium,1
347375452,Alex Trading LLC,الإسكندرية لوجستيات محدودة,N,Administrative and support service activities,N7721,0,2010,10000,765934.0,small,6
530604262,Cairo Foods Co.,اللوتس تجارة محدودة,C,Manufacturing,C3240,1,2018,10000,2907990.0,small,1
801533336,Giza Logistics Ltd.,الجيزة زراعة ش.ذ.م.م,A,"Agriculture, forestry and fishing",A0116,1,2013,10000,3609689.0,small,1
546732898,Horus Textiles SAE,الجيزة بلاستيك ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4630,0,2009,10000,3222771.0,medium,2
154985546,Misr Foods Ltd.,الجيزة كيماويات ش.ذ.م.م,M,"Professional, scientific and technical activities",M7420,0,2024,10000,2542727.0,small,4
574525238,Pyramid Services Co.,حورس تجارة محدودة,F,Construction,F4329,1,2009,10000,12541841.0,medium,1
929179261,Pyramid Agri Ltd.,الأهرام بلاستيك ذ.م.م,A,"Agriculture, forestry and fishing",A0311,1,2017,10000,8993068.0,medium,1
215969255,Delta Foods SAE,سيناء تقنية محدودة,A,"Agriculture, forestry and fishing",A0321,1,2010,10000,329547.0,small,1
440227837,Misr Chem Co.,اللوتس تقنية محدودة,F,Construction,F4390,1,2020,2034,14910374.0,medium,2
713179101,Cairo Tech Ltd.,اللوتس خدمات ش.م.م,C,Manufacturing,C2029,1,2021,10000,529749.0,small,1
777626488,Pyramid Agri Co.,الأهرام بلاستيك ش.ذ.م.م,L,Real estate activities,L6810,0,2013,10000,3509626.0,medium,9
733559748,Cairo Trading SAE,الإسكندرية خدمات محدودة,R,"Arts, entertainment and recreation",R9312,0,2007,10000,3747157.0,medium,1
600797366,Horus Steel SAE,الدلتا منسوجات ش.م.م,C,Manufacturing,C1074,1,2018,10000,3366186.0,small,6
511304026,Pyramid Services Co.,سيناء كيماويات ش.ذ.م.م,N,Administrative and support service activities,N7730,0,2019,2033,1205610.0,small,7
510500878,Lotus Services SAE,الدلتا بلاستيك محدودة,S,Other service activities,S9524,0,2013,2020,2676804.0,small,1
812898194,Delta Steel Co.,الإسكندرية أغذية ش.م.م,J,Information and communication,J5819,0,2010,10000,1558237.0,small,1
645759547,Delta Tech LLC,الإسكندرية تجارة ش.ذ.م.م,F,Construction,F4329,1,2021,10000,4322296.0,small,1
925279677,Giza Trading LLC,الدلتا كيماويات ش.م.م,F,Construction,F4312,1,2017,10000,4399392.0,small,5
391434070,Cairo Trading Ltd.,الجيزة تقنية ذ.م.م,C,Manufacturing,C2640,1,2011,10000,1579432.0,small,1
616126935,Delta Agri SAE,مصر بلاستيك ش.ذ.م.م,F,Construction,F4100,1,2005,10000,3585541.0,small,1
431600584,Lotus Services Ltd.,اللوتس منسوجات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4620,0,2010,10000,3694900.0,medium,1
911595159,Nile Trading SAE,مصر منسوجات محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4652,0,2021,2030,1212647.0,small,9
620894949,Misr Agri Co.,حورس كيماويات محدودة,J,Information and communication,J6201,0,2014,2019,1259156.0,small,1
130196021,Horus Steel LLC,حورس تقنية ش.م.م,J,Information and communication,J5913,0,2008,10000,1852730.0,small,6
430430708,Cairo Textiles LLC,مصر صلب ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4753,0,2013,10000,1495409.0,small,9
971347605,Cairo Agri Co.,الجيزة منسوجات محدودة,B,Mining and quarrying,B0893,1,2009,10000,76501.0,small,1
277814943,Pyramid Agri Co.,سيناء كيماويات ش.ذ.م.م,M,"Professional, scientific and technical activities",M7410,0,2024,10000,2063644.0,small,1
720245142,Alex Agri Co.,مصر كيماويات ذ.م.م,C,Manufacturing,C2731,1,2019,10000,3092776.0,small,7
183948931,Cairo Steel SAE,الأهرام أغذية ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4752,0,2010,2022,2906083.0,small,1
755687188,Lotus Logistics Ltd.,الجيزة تجارة ش.م.م,Q,Human health and social work activities,Q8810,0,2015,10000,2137083.0,small,1
727130802,Giza Foods LLC,الأهرام زراعة محدودة,I,Accommodation and food service activities,I5510,0,2021,10000,2286732.0,small,2
449344433,Horus Tech Ltd.,الدلتا لوجستيات ش.م.م,C,Manufacturing,C1079,1,2019,10000,929178.0,small,4
998206587,Nile Services Co.,مصر كيماويات ش.ذ.م.م,P,Education,P8541,0,2010,10000,4385764.0,medium,1
669999346,Nile Chem LLC,القاهرة لوجستيات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4759,0,2020,10000,2862338.0,small,1
391493835,Lotus Textiles LLC,الدلتا تقنية ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4530,0,2011,10000,3231954.0,medium,9
999278450,Giza Textiles LLC,القاهرة تقنية ش.م.م,F,Construction,F4290,1,2021,10000,3412297.0,small,6
108753868,Horus Logistics SAE,الإسكندرية خدمات محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4630,0,2019,10000,2079153.0,small,5
845435783,Alex Trading Co.,مصر كيماويات ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4764,0,2009,2014,915450.0,small,1
278010954,Cairo Plastics Co.,اللوتس خدمات ش.م.م,H,Transportation and storage,H5320,0,2022,10000,1839770.0,small,1
912392371,Lotus Chem LLC,حورس تجارة ش.ذ.م.م,C,Manufacturing,C2815,1,2013,10000,2763552.0,small,1
229567666,Alex Tech SAE,القاهرة زراعة محدودة,N,Administrative and support service activities,N8220,0,2021,10000,3053233.0,medium,1
272678825,Cairo Trading Ltd.,اللوتس أغذية ش.ذ.م.م,A,"Agriculture, forestry and fishing",A0161,1,2024,10000,2622867.0,small,1
357814669,Nile Foods Ltd.,مصر تقنية ش.ذ.م.م,A,"Agriculture, forestry and fishing",A0127,1,2018,10000,563721.0,small,1
357973549,Alex Chem LLC,القاهرة أغذية محدودة,C,Manufacturing,C2652,1,2024,10000,4937473.0,small,1
848496889,Sinai Trading LLC,النيل أغذية ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4649,0,2019,2025,4617456.0,medium,1
257999811,Delta Agri Ltd.,الجيزة بلاستيك ش.ذ.م.م,H,Transportation and storage,H5022,0,2006,10000,2060923.0,small,1
758970363,Horus Steel Ltd.,الأهرام بلاستيك ذ.م.م,C,Manufacturing,C1920,1,2019,10000,1670885.0,small,2
137361675,Nile Trading Co.,سيناء منسوجات ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4661,0,2013,10000,2666917.0,small,8
271958663,Misr Logistics Ltd.,مصر بلاستيك ش.ذ.م.م,M,"Professional, scientific and technical activities",M7010,0,2013,10000,3300813.0,medium,1
127220427,Misr Textiles SAE,اللوتس منسوجات ش.م.م,M,"Professional, scientific and technical activities",M7420,0,2017,2018,2642194.0,small,1
150121351,Sinai Chem SAE,الإسكندرية تجارة ش.م.م,C,Manufacturing,C2512,1,2018,10000,4263616.0,small,1
531529667,Pyramid Logistics SAE,حورس تجارة ش.م.م,P,Education,P8549,0,2012,10000,4234075.0,medium,2
121938257,Sinai Logistics SAE,سيناء صلب ش.ذ.م.م,M,"Professional, scientific and technical activities",M7120,0,2017,10000,2324020.0,small,7
616462821,Sinai Chem Ltd.,الأهرام لوجستيات محدودة,I,Accommodation and food service activities,I5520,0,2024,10000,1584798.0,small,1
279941476,Pyramid Logistics LLC,القاهرة خدمات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4764,0,2010,10000,4338531.0,medium,3
288428410,Cairo Foods Ltd.,النيل خدمات ش.م.م,F,Construction,F4330,1,2016,10000,4146461.0,small,3
195343899,Delta Foods SAE,النيل منسوجات ذ.م.م,K,Financial and insurance activities,K6629,0,2005,10000,1547154.0,small,1
429432101,Delta Logistics SAE,النيل تقنية ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4520,0,2014,10000,2480193.0,small,8
961771567,Alex Trading LLC,حورس تجارة ذ.م.م,C,Manufacturing,C1062,1,2018,10000,6173965.0,medium,1
500598821,Pyramid Foods SAE,النيل أغذية ذ.م.م,J,Information and communication,J5811,0,2010,10000,2864405.0,small,1
443437671,Sinai Agri Co.,الجيزة تجارة ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4723,0,2017,10000,912560.0,small,1
815199202,Alex Tech LLC,مصر تجارة ش.م.م,A,"Agriculture, forestry and fishing",A0230,1,2016,10000,13737079.0,medium,1
497254686,Nile Foods Ltd.,الجيزة خدمات ذ.م.م,C,Manufacturing,C1621,1,2006,10000,3970037.0,small,1
392077093,Delta Services SAE,الأهرام زراعة محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4641,0,2008,10000,4149900.0,medium,1
202241426,Lotus Services Ltd.,الجيزة بلاستيك ذ.م.م,C,Manufacturing,C2740,1,2024,10000,2467230.0,small,1
936412647,Cairo Agri Ltd.,مصر تجارة ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4610,0,2011,10000,1297212.0,small,4
260938985,Misr Agri LLC,النيل زراعة ش.ذ.م.م,M,"Professional, scientific and technical activities",M7420,0,2020,10000,3920296.0,medium,8
713132511,Horus Steel Ltd.,الدلتا كيماويات محدودة,C,Manufacturing,C1392,1,2011,10000,3837028.0,small,1
160015470,Giza Steel Ltd.,الإسكندرية بلاستيك ذ.م.م,F,Construction,F4100,1,2007,10000,13648414.0,medium,1
558368301,Nile Plastics SAE,مصر منسوجات ش.م.م,C,Manufacturing,C2011,1,2019,2024,10752031.0,medium,1
547549682,Horus Foods Co.,القاهرة بلاستيك ش.ذ.م.م,C,Manufacturing,C1104,1,2020,10000,570661.0,small,1
706782741,Horus Textiles SAE,حورس تقنية ش.م.م,N,Administrative and support service activities,N8020,0,2007,10000,2913056.0,small,1
904879482,Horus Tech SAE,الأهرام خدمات ش.ذ.م.م,Q,Human health and social work activities,Q8610,0,2005,10000,4471231.0,medium,1
233698397,Horus Steel SAE,مصر تجارة ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4630,0,2011,10000,4437936.0,medium,4
182105109,Cairo Plastics Ltd.,النيل منسوجات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4781,0,2024,10000,2384269.0,small,1
875794074,Cairo Steel LLC,النيل منسوجات ش.م.م,C,Manufacturing,C1200,1,2022,10000,9308386.0,medium,6
317232768,Cairo Trading SAE,الإسكندرية بلاستيك ش.ذ.م.م,C,Manufacturing,C1430,1,2014,10000,13186156.0,medium,1
624095038,Alex Plastics LLC,الأهرام بلاستيك ش.ذ.م.م,C,Manufacturing,C2821,1,2019,10000,369738.0,small,1
774486574,Nile Logistics Co.,القاهرة بلاستيك ش.م.م,A,"Agriculture, forestry and fishing",A0130,1,2010,10000,3331712.0,small,1
417808489,Lotus Trading LLC,مصر أغذية ش.م.م,A,"Agriculture, forestry and fishing",A0240,1,2008,10000,3927795.0,small,1
669481681,Sinai Agri Ltd.,حورس صلب ش.م.م,C,Manufacturing,C2512,1,2009,2020,445543.0,small,1
714219927,Alex Steel SAE,مصر لوجستيات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4641,0,2015,10000,835549.0,small,1
557864286,Lotus Services SAE,سيناء زراعة ش.م.م,N,Administrative and support service activities,N7810,0,2014,10000,1940317.0,small,1
512598335,Giza Logistics Ltd.,الدلتا بلاستيك ش.م.م,J,Information and communication,J5914,0,2011,10000,3510526.0,medium,1
852269840,Alex Agri Ltd.,الجيزة خدمات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4530,0,2013,10000,4055448.0,medium,4
679498157,Pyramid Textiles Co.,الأهرام تجارة ش.م.م,Q,Human health and social work activities,Q8690,0,2021,10000,987394.0,small,1
717231775,Pyramid Trading Ltd.,سيناء منسوجات ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4764,0,2018,10000,4827099.0,medium,5
654185359,Lotus Trading Co.,اللوتس صلب ذ.م.م,M,"Professional, scientific and technical activities",M6910,0,2005,10000,510232.0,small,1
223103526,Delta Services Co.,مصر خدمات ش.م.م,C,Manufacturing,C2211,1,2011,2013,7266150.0,medium,1
416914339,Giza Services Co.,الجيزة بلاستيك ش.ذ.م.م,I,Accommodation and food service activities,I5630,0,2021,10000,1587169.0,small,5
869776358,Pyramid Foods SAE,حورس تجارة ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4510,0,2006,10000,1730517.0,small,1
158858127,Nile Services Co.,النيل زراعة ش.ذ.م.م,M,"Professional, scientific and technical activities",M7210,0,2018,2032,1055796.0,small,5
202752703,Alex Textiles Co.,مصر لوجستيات محدودة,L,Real estate activities,L6820,0,2008,10000,1449756.0,small,1
519151796,Pyramid Trading LLC,اللوتس زراعة ش.م.م,S,Other service activities,S9412,0,2019,10000,4681962.0,medium,1
844085983,Cairo Plastics SAE,حورس كيماويات ش.ذ.م.م,F,Construction,F4100,1,2020,10000,238486.0,small,1
226627551,Alex Plastics Co.,النيل أغذية محدودة,C,Manufacturing,C2620,1,2006,10000,1659754.0,small,1
915620647,Nile Foods LLC,اللوتس زراعة ش.ذ.م.م,C,Manufacturing,C3020,1,2007,10000,3452044.0,small,1
244461908,Delta Services SAE,الأهرام كيماويات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4751,0,2010,10000,3857135.0,medium,1
900859175,Delta Services SAE,الدلتا زراعة ش.ذ.م.م,J,Information and communication,J5811,0,2022,10000,3263081.0,medium,9
149947435,Cairo Textiles SAE,الإسكندرية صلب ش.م.م,Q,Human health and social work activities,Q8690,0,2008,10000,3861610.0,medium,8
735415704,Pyramid Tech LLC,مصر تجارة ش.ذ.م.م,E,"Water supply; sewerage, waste management and remediation activities",E3822,1,2017,10000,12787672.0,medium,1
951205265,Nile Foods Ltd.,الجيزة تجارة ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4799,0,2006,10000,921245.0,small,1
170616397,Cairo Textiles LLC,الإسكندرية تجارة ذ.م.م,A,"Agriculture, forestry and fishing",A0127,1,2006,10000,12596441.0,medium,1
332820095,Giza Tech Ltd.,الأهرام أغذية محدودة,A,"Agriculture, forestry and fishing",A0210,1,2010,10000,974655.0,small,2
864670917,Pyramid Tech Co.,النيل تقنية ذ.م.م,A,"Agriculture, forestry and fishing",A0220,1,2016,10000,4541351.0,small,1
682774343,Sinai Chem Co.,الجيزة منسوجات ش.م.م,C,Manufacturing,C2817,1,2019,10000,13659547.0,medium,7
209306426,Horus Chem LLC,سيناء كيماويات ش.م.م,C,Manufacturing,C2817,1,2005,10000,4077936.0,small,1
280854829,Pyramid Textiles Co.,اللوتس زراعة ذ.م.م,K,Financial and insurance activities,K6621,0,2017,10000,972381.0,small,1
620757657,Pyramid Logistics Ltd.,الجيزة بلاستيك ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4772,0,2014,2019,477098.0,small,1
933420190,Giza Services Ltd.,النيل زراعة محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4651,0,2018,2019,1247853.0,small,1
133440914,Cairo Agri Ltd.,الأهرام بلاستيك ش.ذ.م.م,N,Administrative and support service activities,N8130,0,2007,10000,2627338.0,small,1
604791595,Lotus Foods Co.,مصر لوجستيات محدودة,I,Accommodation and food service activities,I5610,0,2008,10000,913230.0,small,1
553547499,Lotus Foods SAE,سيناء كيماويات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4661,0,2013,10000,2468747.0,small,7
691556995,Misr Textiles Ltd.,النيل منسوجات محدودة,F,Construction,F4100,1,2009,10000,5784397.0,medium,5
309911291,Sinai Trading LLC,الإسكندرية بلاستيك محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4762,0,2005,10000,960945.0,small,2
687181998,Sinai Trading SAE,مصر بلاستيك ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4762,0,2016,10000,2453384.0,small,1
362383692,Nile Agri Ltd.,سيناء تجارة ش.ذ.م.م,J,Information and communication,J5913,0,2013,10000,533354.0,small,1
628447630,Pyramid Logistics Ltd.,الإسكندرية تقنية محدودة,H,Transportation and storage,H4923,0,2012,10000,1738052.0,small,1
911753030,Pyramid Agri Co.,الإسكندرية خدمات محدودة,C,Manufacturing,C2652,1,2016,10000,11313611.0,medium,1
334629796,Sinai Trading Co.,حورس تقنية ش.م.م,I,Accommodation and food service activities,I5629,0,2007,10000,653333.0,small,8
431566152,Delta Logistics SAE,اللوتس منسوجات ش.م.م,F,Construction,F4290,1,2015,10000,2497072.0,small,1
490120074,Pyramid Foods SAE,الدلتا منسوجات محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4510,0,2015,10000,1258613.0,small,7
882098194,Misr Services Ltd.,الأهرام أغذية ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4711,0,2020,10000,3339320.0,medium,1
984855548,Lotus Agri SAE,الأهرام لوجستيات ذ.م.م,F,Construction,F4330,1,2020,10000,7687793.0,medium,1
240831992,Pyramid Logistics SAE,الأهرام بلاستيك ذ.م.م,I,Accommodation and food service activities,I5520,0,2013,2021,1509599.0,small,6
990459742,Alex Chem Co.,الدلتا زراعة ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4764,0,2021,10000,669505.0,small,1
380624826,Delta Foods LLC,الجيزة أغذية ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4530,0,2009,10000,2864284.0,small,1
708297361,Alex Chem Co.,الدلتا كيماويات ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4641,0,2022,10000,3443972.0,medium,1
930984720,Nile Foods Co.,حورس تقنية ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4774,0,2009,10000,4623822.0,medium,1
253100365,Cairo Trading SAE,سيناء أغذية ذ.م.م,F,Construction,F4312,1,2008,10000,7661625.0,medium,1
859278810,Pyramid Steel Co.,النيل أغذية ش.م.م,K,Financial and insurance activities,K6612,0,2018,2020,872243.0,small,8
949630664,Giza Textiles SAE,اللوتس أغذية ش.ذ.م.م,C,Manufacturing,C1511,1,2008,10000,13180820.0,medium,8
442609908,Lotus Foods SAE,مصر منسوجات محدودة,A,"Agriculture, forestry and fishing",A0129,1,2023,10000,8174639.0,medium,1
102037501,Pyramid Tech Co.,سيناء صلب ش.م.م,M,"Professional, scientific and technical activities",M7120,0,2008,10000,1440063.0,small,1
274058823,Lotus Agri Co.,مصر صلب ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4653,0,2021,10000,2725331.0,small,2
234724610,Misr Tech Co.,الجيزة تقنية ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4761,0,2023,10000,1841185.0,small,1
273881721,Delta Steel Ltd.,مصر تقنية ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4711,0,2014,10000,4014086.0,medium,1
263316668,Alex Tech Ltd.,اللوتس خدمات ش.ذ.م.م,C,Manufacturing,C2819,1,2010,10000,12181315.0,medium,7
581571648,Misr Foods LLC,سيناء منسوجات ش.م.م,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,T9820,0,2024,10000,630430.0,small,1
378410632,Giza Services Ltd.,اللوتس خدمات ذ.م.م,E,"Water supply; sewerage, waste management and remediation activities",E3600,1,2022,10000,14769624.0,medium,1
370851980,Sinai Trading LLC,الأهرام أغذية ذ.م.م,F,Construction,F4322,1,2019,10000,5571968.0,medium,1
910988916,Lotus Logistics SAE,الأهرام تجارة ش.ذ.م.م,H,Transportation and storage,H4922,0,2021,10000,1132827.0,small,1
106950004,Pyramid Plastics Ltd.,الأهرام خدمات محدودة,C,Manufacturing,C1410,1,2016,10000,3305290.0,small,1
751175907,Horus Agri Co.,سيناء زراعة محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4630,0,2006,2016,802798.0,small,1
189154153,Alex Trading LLC,الدلتا تقنية محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4510,0,2006,10000,979160.0,small,1
903528501,Misr Logistics SAE,القاهرة صلب ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4762,0,2010,10000,2960380.0,small,1
306895259,Giza Textiles SAE,حورس كيماويات ش.ذ.م.م,N,Administrative and support service activities,N8121,0,2007,2018,1665017.0,small,1
108416916,Pyramid Logistics LLC,سيناء منسوجات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4759,0,2019,10000,2012962.0,small,1
674906139,Cairo Chem Ltd.,الجيزة لوجستيات محدودة,I,Accommodation and food service activities,I5520,0,2015,10000,1647946.0,small,1
825666891,Sinai Plastics Ltd.,مصر كيماويات ش.ذ.م.م,I,Accommodation and food service activities,I5520,0,2016,10000,1168685.0,small,1
548216320,Horus Steel Ltd.,الدلتا تقنية ذ.م.م,F,Construction,F4312,1,2016,10000,6611307.0,medium,8
316026020,Sinai Trading SAE,اللوتس خدمات ش.م.م,C,Manufacturing,C2021,1,2005,10000,4520154.0,small,1
833812542,Pyramid Foods Co.,الإسكندرية زراعة ذ.م.م,N,Administrative and support service activities,N7740,0,2021,10000,3245051.0,medium,9
666336040,Giza Chem Co.,الجيزة لوجستيات محدودة,Q,Human health and social work activities,Q8610,0,2021,10000,4960977.0,medium,1
856683242,Lotus Services SAE,النيل منسوجات ش.م.م,S,Other service activities,S9524,0,2013,10000,2018996.0,small,1
813006921,Lotus Textiles Co.,حورس أغذية ش.ذ.م.م,I,Accommodation and food service activities,I5590,0,2006,10000,3451182.0,medium,1
291908416,Pyramid Tech SAE,الإسكندرية زراعة ش.ذ.م.م,C,Manufacturing,C3012,1,2018,10000,8511318.0,medium,1
265468381,Nile Logistics Ltd.,اللوتس بلاستيك ش.م.م,H,Transportation and storage,H4911,0,2009,10000,2103879.0,small,1
840618735,Misr Trading LLC,القاهرة أغذية محدودة,S,Other service activities,S9492,0,2020,10000,1563166.0,small,1
362791790,Lotus Textiles SAE,سيناء منسوجات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4771,0,2006,10000,4103001.0,medium,9
187081387,Pyramid Trading Co.,الإسكندرية تقنية ذ.م.م,F,Construction,F4220,1,2015,10000,3601985.0,small,1
314625896,Giza Tech LLC,القاهرة أغذية ش.م.م,C,Manufacturing,C1393,1,2016,10000,3024325.0,small,1
570794382,Pyramid Services LLC,الجيزة زراعة محدودة,C,Manufacturing,C1709,1,2019,10000,7004905.0,medium,1
425871980,Delta Steel SAE,الدلتا بلاستيك ذ.م.م,K,Financial and insurance activities,K6492,0,2008,2015,2136084.0,small,4
800977535,Pyramid Services LLC,حورس أغذية ش.ذ.م.م,P,Education,P8542,0,2013,2019,768389.0,small,1
478418343,Giza Textiles Co.,مصر زراعة ش.م.م,L,Real estate activities,L6820,0,2024,10000,2301062.0,small,1
941129084,Alex Foods Ltd.,الدلتا خدمات محدودة,P,Education,P8549,0,2022,10000,3187056.0,medium,1
336283589,Horus Services SAE,الدلتا تجارة ش.ذ.م.م,S,Other service activities,S9529,0,2014,10000,3756997.0,medium,9
890098518,Delta Textiles LLC,سيناء تجارة ش.ذ.م.م,B,Mining and quarrying,B0893,1,2020,10000,687490.0,small,1
269396351,Sinai Chem SAE,حورس أغذية ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4630,0,2015,10000,1736431.0,small,3
937618007,Giza Foods LLC,مصر تجارة ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4751,0,2012,10000,1153980.0,small,1
287068767,Lotus Steel LLC,القاهرة بلاستيك ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4751,0,2010,10000,2180066.0,small,3
645375773,Pyramid Agri LLC,مصر خدمات محدودة,C,Manufacturing,C1079,1,2022,2031,512172.0,small,1
481358659,Nile Agri Co.,حورس بلاستيك ش.م.م,C,Manufacturing,C1061,1,2023,10000,4702775.0,small,1
447134314,Cairo Textiles Ltd.,الجيزة لوجستيات محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4772,0,2006,10000,4191660.0,medium,1
376744361,Horus Logistics LLC,مصر خدمات ذ.م.م,F,Construction,F4330,1,2023,10000,214441.0,small,1
653813977,Alex Steel LLC,اللوتس تقنية محدودة,P,Education,P8549,0,2008,10000,2703708.0,small,1
847550986,Cairo Services LLC,الجيزة منسوجات محدودة,H,Transportation and storage,H4921,0,2013,10000,2673526.0,small,9
942208082,Sinai Tech Co.,مصر بلاستيك محدودة,A,"Agriculture, forestry and fishing",A0164,1,2016,10000,4587719.0,small,1
562559495,Pyramid Trading LLC,مصر خدمات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4761,0,2015,10000,4779088.0,medium,1
550968344,Misr Plastics Co.,النيل منسوجات محدودة,S,Other service activities,S9523,0,2008,10000,4683929.0,medium,1
937290742,Alex Textiles SAE,الأهرام كيماويات ذ.م.م,C,Manufacturing,C2013,1,2019,10000,5769401.0,medium,1
377793958,Giza Foods SAE,الدلتا منسوجات ش.ذ.م.م,I,Accommodation and food service activities,I5510,0,2020,10000,3759755.0,medium,1
114193183,Alex Steel LLC,النيل كيماويات ش.ذ.م.م,F,Construction,F4330,1,2022,10000,11689764.0,medium,1
313742874,Alex Plastics LLC,الدلتا خدمات ش.م.م,C,Manufacturing,C2630,1,2014,10000,537337.0,small,1
854441180,Cairo Tech SAE,القاهرة تجارة ذ.م.م,S,Other service activities,S9511,0,2006,10000,1828623.0,small,8
605890805,Nile Tech SAE,اللوتس بلاستيك ش.م.م,C,Manufacturing,C2816,1,2015,10000,11713532.0,medium,2
275448890,Alex Foods SAE,الأهرام خدمات محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4719,0,2024,10000,3284581.0,medium,7
858979018,Alex Agri SAE,سيناء زراعة ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4651,0,2022,10000,4476138.0,medium,1
111407330,Nile Foods SAE,الأهرام خدمات محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4690,0,2015,10000,3587873.0,medium,1
878487057,Misr Plastics LLC,سيناء أغذية ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4651,0,2005,10000,2174032.0,small,2
165499945,Cairo Foods SAE,مصر تقنية ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4652,0,2018,10000,686269.0,small,1
823026326,Nile Tech LLC,حورس تقنية ش.ذ.م.م,M,"Professional, scientific and technical activities",M7420,0,2010,10000,1155938.0,small,1
957469558,Misr Steel SAE,القاهرة تجارة ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4721,0,2008,10000,4839257.0,medium,1
386633560,Pyramid Steel Ltd.,حورس كيماويات محدودة,S,Other service activities,S9499,0,2006,10000,447839.0,small,1
